Timestamp,Data
1,34948
2,63032
3,149952
4,71981
5,97141
6,133535
7,51476
8,122984
9,115711
10,105087
11,163262
12,154051
13,197949
14,91041
15,117910
16,513509
17,126490
18,242137
19,163229
20,69951
21,334623
22,290327
23,104697
24,66063
25,75262
26,134649
27,64462
28,54063
29,219042
30,139809
31,47562
32,165332
33,61729
34,194600
35,102462
36,81580
37,84472
38,143404
39,162319
40,105963
41,353712
42,244809
43,147517
44,121470
45,219142
46,41928
47,114422
48,87916
49,234634
50,53027
51,59018
52,242441
53,31623
54,41588
55,51854
56,77337
57,165770
58,52492
59,168675
60,108443
61,51775
62,189295
63,151961
64,208411
65,230829
66,202061
67,178809
68,52247
69,218237
70,28241
71,204356
72,124502
73,134074
74,234177
75,69297
76,151880
77,51729
78,115809
79,60441
80,98226
81,50988
82,122904
83,41895
84,141153
85,135846
86,56376
87,147927
88,251058
89,98467
90,130999
91,150219
92,253606
93,142213
94,32181
95,51024
96,197476
97,135447
98,103158
99,91688
100,42508
101,52735
102,89668
103,88119
104,121593
105,43550
106,230125
107,261395
108,86964
109,206410
110,136552
111,159022
112,113242
113,52609
114,185129
115,11966
116,149499
117,205603
118,161078
119,314748
120,46483
121,193193
122,132026
123,193193
124,77125
125,83447
126,148377
127,225713
128,29438
129,253466
130,123680
131,92107
132,103038
133,43200
134,154119
135,371304
136,146356
137,122500
138,75778
139,1792394
140,32404
141,369743
142,79082
143,60218
144,171791
145,203725
146,100082
147,141246
148,26685
149,214360
150,237917
151,30621
152,117291
153,308201
154,255255
155,18429
156,336023
157,53625
158,5013
159,143245
160,117130
161,128385
162,99039
163,117258
164,85366
165,14866
166,713851
167,57204
168,712762
169,61856
170,135519
171,195726
172,20013
173,189422
174,168868
175,199685
176,198455
177,48504
178,260099
179,691803
180,29295
181,102770
182,131026
183,14869
184,172455
185,102653
186,127397
187,167479
188,177093
189,111814
190,53159
191,29255
192,57968
193,397126
194,41136
195,146508
196,147660
197,125146
198,137517
199,211016
200,102039
201,260128
202,191001
203,90293
204,208661
205,206348
206,113622
207,67196
208,225653
209,268825
210,129437
211,112014
212,64265
213,99992
214,264976
215,159823
216,50179
217,184771
218,274552
219,280044
220,150893
221,59677
222,279550
223,188544
224,68166
225,191912
226,95018
227,161990
228,212234
229,259724
230,156080
231,84054
232,29009
233,71692
234,137389
235,44062
236,32110
237,27816
238,241462
239,98333
240,130766
241,143536
242,90915
243,57336
244,273859
245,101672
246,79640
247,37154
248,160939
249,65644
250,56029
251,134760
252,151789
253,206391
254,232673
255,16930
256,97884
257,235126
258,54061
259,196753
260,133151
261,146006
262,80863
263,210960
264,90237
265,75126
266,204919
267,72612
268,165004
269,56280
270,137309
271,158899
272,156853
273,82022
274,84277
275,176267
276,139838
277,18057
278,218542
279,187227
280,29545
281,208954
282,117720
283,220184
284,117361
285,34910
286,60283
287,77739
288,101893
289,309363
290,111268
291,111116
292,150751
293,170986
294,96385
295,155336
296,61524
297,69234
298,326838
299,32003
300,294410
301,112468
302,578874
303,92056
304,161637
305,36107
306,74337
307,53333
308,26996
309,111500
310,138540
311,16616
312,150453
313,80107
314,97418
315,83646
316,111684
317,140950
318,39644
319,52412
320,64900
321,157095
322,173546
323,58027
324,324498
325,183091
326,101859
327,135554
328,192705
329,255613
330,65657
331,50337
332,55323
333,139267
334,233384
335,195693
336,105014
337,150033
338,36163
339,96682
340,72272
341,79765
342,92388
343,136643
344,179919
345,93735
346,87664
347,194155
348,297863
349,74395
350,113828
351,94613
352,157024
353,48247
354,99247
355,23141
356,37294
357,15425
358,255014
359,255277
360,260569
