Timestamp,Data
1,811
2,6283
3,1477
4,50557
5,1071
6,80
7,1755
8,111102
9,11817
10,6539
11,548
12,3409
13,1669
14,7613
15,27289
16,30405
17,1100
18,19513
19,324770
20,50908
21,1405
22,911
23,20285
24,40245
25,1816
26,1919
27,128992
28,1277
29,853
30,1717
31,8603
32,66897
33,796
34,799
35,20082
36,22422
37,7229
38,457
39,22284
40,11681
41,1349
42,194
43,309
44,1516
45,403
46,15190
47,320
48,205
49,17919
50,797
51,1062
52,154417
53,15033
54,11898
55,6424
56,1321
57,5153
58,15533
59,65732
60,57471
61,5744
62,2467
63,134276
64,202358
65,508
66,418
67,120581
68,61474
69,33763
70,243683
71,36109
72,13745
73,17935
74,31639
75,162
76,77232
77,4762
78,4651
79,574
80,23176
81,1712
82,2397
83,2171
84,1056
85,94258
86,8144
87,28284
88,13439
89,9574
90,94
91,7024
92,30
93,10499
94,91979
95,1574
96,10619
97,1
98,3
99,6
100,1
101,2
102,2
103,1
104,157
105,42
106,3
107,2
108,237
109,2
110,3
111,53
112,2
113,85
114,24
115,5
116,134
117,6
118,162
119,57
120,2
121,24
122,38
123,2
124,24
125,15
126,11
127,14
128,2
129,8144
130,9
131,6
132,4
133,4
134,2
135,2
136,233
137,5
138,6
139,263527
140,8
141,2
142,7
143,3
144,3
145,1
146,3
147,2
148,3
149,1
150,4
151,1
152,4
153,8
154,5
155,0
156,8
157,3
158,4
159,3
160,4
161,1
162,1
163,6
164,4
165,5
166,4
167,3
168,4
169,2
170,1
171,4
172,2
173,0
174,5
175,2
176,4
177,2
178,4
179,9
180,7
181,4
182,1
183,2
184,2
185,2
186,2
187,5
188,4
189,3
190,5
191,4
192,18
193,17
194,40
195,9
196,54
197,9
198,1
199,17
200,11
201,9
202,80882
203,3
204,3
205,2
206,3
207,4
208,3
209,0
210,2
211,2
212,5
213,20
214,4
215,2
216,74
217,6
218,3
219,10
220,5
221,3
222,16
223,7
224,4
225,14
226,1
227,2
228,5
229,4
230,2
231,5
232,19924
233,5
234,1
235,3
236,3
237,4
238,4
239,1
240,2
241,2202
242,359202
243,593
244,5564
245,10808
246,71768
247,18248
248,14251
249,71584
250,7
251,9334
252,42960
253,14968
254,28186
255,1
256,50795
257,47
258,34
259,98
260,3
261,139
262,1
263,11360
264,5
265,0
266,884
267,1
268,913
269,39857
270,131
271,1260
272,6844
273,7500
274,254
275,38
276,37331
277,3
278,15721
279,12617
280,22742
281,29510
282,4
283,117116
284,16049
285,7911
286,17238
287,89
288,3
289,20
290,20
291,20626
292,1206
293,628
294,2
295,112
296,5323
297,2
298,2581
299,24
300,20
301,7690
302,4
303,104233
304,27962
305,1118
306,39650
307,2
308,1707
309,3
310,6605
311,18880
312,2
313,29223
314,3
315,4693
316,5
317,22974
318,10621
319,1
320,1
321,58854
322,15951
323,2
324,5
325,5909
326,137
327,6846
328,19617
329,5
330,4
331,5
332,7
333,16
334,73
335,47
336,1
337,3
338,2
339,2
340,2
341,2
342,2
343,0
344,4
345,1
346,3
347,4
348,1
349,55329
350,4
351,5
352,5
353,3
354,42
355,18
356,2
357,5865
358,3545
359,525
360,8439
