Timestamp,Data
1,12702
2,22047
3,25886
4,7725
5,4164
6,7637
7,95190
8,12936
9,12987
10,7192
11,3038
12,4508
13,4571
14,24254
15,5444
16,974
17,6553
18,5928
19,6743
20,7441
21,44809
22,5140
23,8743
24,1017
25,27155
26,9781
27,7037
28,83622
29,9368
30,5736
31,9888
32,15902
33,11636
34,24058
35,1365
36,10982
37,4687
38,24619
39,3767
40,16473
41,14934
42,19880
43,11406
44,4920
45,8570
46,8564
47,7652
48,21405
49,5374
50,33730
51,11320
52,13799
53,3436
54,56763
55,4531
56,10683
57,14397
58,65313
59,73667
60,1572
61,12295
62,15943
63,11958
64,15460
65,67815
66,3742
67,21846
68,9248
69,3450
70,4694
71,8724
72,10528
73,50825
74,1370
75,19761
76,2456
77,145136
78,36208
79,14440
80,2962
81,8953
82,14522
83,248041
84,108555
85,21773
86,70000
87,410203
88,114363
89,36215
90,90702
91,61295
92,90277
93,68578
94,66004
95,81199
96,84690
97,228961
98,29643
99,223000
100,62969
101,105625
102,132379
103,52277
104,36745
105,137144
106,75072
107,64428
108,166738
109,122946
110,248685
111,83886
112,36135
113,179954
114,29655
115,56953
116,17343
117,107979
118,9656
119,158790
120,76729
121,19131
122,4853
123,12606
124,23295
125,30877
126,7106
127,38329
128,5602
129,6389
130,16612
131,53193
132,12298
133,12268
134,4848
135,4868
136,7753
137,3634
138,35470
139,3302
140,2401
141,13342
142,20860
143,79381
144,3001
145,8060
146,176126
147,5027
148,10621
149,9973
150,26789
151,15115
152,18893
153,15416
154,2611
155,26110
156,6434
157,5666
158,14334
159,14883
160,15264
161,5574
162,1098
163,7825
164,3033
165,799
166,5912
167,5395
168,14610
169,5405
170,3066
171,9348
172,10541
173,19273
174,1727
175,1577
176,11916
177,28086
178,10664
179,4565
180,8629
181,18125
182,4302
183,1008
184,4057
185,41056
186,1176
187,6588
188,12567
189,67559
190,58745
191,47792
192,20472
193,11323
194,27697
195,1800
196,21664
197,2988
198,2721
199,3721
200,77383
201,21878
202,7120
203,13407
204,1361
205,13863
206,57277
207,33673
208,2801
209,9908
210,1720
211,21001
212,27328
213,14618
214,94266
215,8490
216,6990
217,3870
218,12665
219,1218
220,7819
221,9217
222,6713
223,17362
224,7098
225,28922
226,6328
227,2005
228,2865
229,2754
230,6758
231,4149
232,86901
233,2281
234,34032
235,7842
236,12189
237,1342
238,10409
239,1373
240,61095
241,29474
242,12298
243,5838
244,19105
245,1182
246,15758
247,6752
248,6308
249,49096
250,31525
251,16429
252,20974
253,4207
254,8155
255,4660
256,5921
257,14448
258,3622
259,13163
260,2089
261,87001
262,114092
263,23896
264,90066
265,86902
266,7171
267,45479
268,65310
269,11318
270,9641
271,8884
272,31133
273,35584
274,2015
275,11351
276,5073
277,10500
278,18593
279,76303
280,12360
281,2217
282,13405
283,2205
284,17724
285,5430
286,6597
287,18150
288,105475
289,54246
290,136585
291,142264
292,15724
293,59588
294,12390
295,35873
296,44596
297,18324
298,7524
299,22302
300,7258
301,2503
302,4245
303,39394
304,15404
305,15504
306,8914
307,69042
308,1313
309,7759
310,16584
311,7347
312,75064
313,11452
314,82056
315,31555
316,243763
317,61683
318,1660
319,36814
320,26857
321,34873
322,39495
323,3006
324,13068
325,1576
326,103087
327,747
328,60870
329,14479
330,37538
331,36655
332,9786
333,25152
334,9618
335,87298
336,7568
337,6996
338,16811
339,13247
340,17991
341,17065
342,28425
343,5043
344,8055
345,88514
346,129721
347,193755
348,7799
349,5674
350,21366
351,4616
352,8411
353,7707
354,15729
355,8233
356,10863
357,40429
358,4629
359,3772
360,15669
