Timestamp,Data
1,119499
2,49229
3,181635
4,34705
5,240752
6,263922
7,113980
8,200689
9,40057
10,279984
11,160816
12,211013
13,450599
14,288876
15,117943
16,46764
17,298024
18,97151
19,126508
20,116298
21,19765
22,292292
23,106392
24,123960
25,192650
26,121498
27,65130
28,463454
29,26598
30,206261
31,129812
32,55963
33,291319
34,1713205
35,119222
36,34328
37,29076
38,243678
39,192717
40,56564
41,198252
42,225470
43,221456
44,13391
45,149086
46,730331
47,161978
48,117662
49,189642
50,54091
51,25908
52,119476
53,86343
54,114866
55,67638
56,80949
57,74823
58,160586
59,245754
60,66412
61,264571
62,232559
63,52402
64,125102
65,50125
66,244335
67,234018
68,109358
69,201838
70,78911
71,84459
72,48880
73,114003
74,70875
75,278328
76,49658
77,57460
78,50812
79,30820
80,106777
81,66847
82,96039
83,143776
84,21664
85,49601
86,109646
87,64783
88,207291
89,116664
90,19327
91,79232
92,80351
93,87925
94,217543
95,32623
96,139999
97,142041
98,135488
99,56378
100,66181
101,104593
102,71165
103,86673
104,82170
105,73185
106,290898
107,81348
108,56401
109,60669
110,104182
111,177373
112,103552
113,107299
114,247613
115,104872
116,113198
117,111467
118,79731
119,102172
120,48159
121,117079
122,553452
123,227233
124,96019
125,176391
126,246818
127,391498
128,216147
129,283926
130,396573
131,168382
132,117202
133,79268
134,185498
135,373422
136,165887
137,160644
138,181481
139,373356
140,234564
141,217540
142,373421
143,78521
144,71756
145,34019
146,61543
147,155340
148,146416
149,95022
150,480372
151,135915
152,161619
153,588445
154,228258
155,149835
156,139647
157,295794
158,159096
159,43348
160,263982
161,159968
162,437719
163,73110
164,50109
165,29309
166,63267
167,110007
168,304251
169,158076
170,248956
171,240789
172,52263
173,387864
174,133516
175,225319
176,145462
177,208299
178,190852
179,155648
180,272039
181,18990
182,54595
183,55358
184,303505
185,96201
186,140663
187,131500
188,73224
189,112982
190,106714
191,142635
192,128540
193,145339
194,31698
195,70085
196,48705
197,194721
198,141949
199,28909
200,143885
201,173788
202,83987
203,38174
204,260512
205,83227
206,16324
207,160261
208,162887
209,94459
210,55489
211,235016
212,96617
213,182974
214,120677
215,37017
216,183686
217,13761
218,129826
219,320089
220,145249
221,183587
222,37317
223,119901
224,66341
225,91882
226,35769
227,69705
228,133216
229,91109
230,57324
231,112515
232,181679
233,211585
234,144006
235,107306
236,93656
237,138144
238,59310
239,98018
240,61006
241,164372
242,216613
243,162319
244,152999
245,251171
246,220494
247,59453
248,199172
249,92757
250,134355
251,173975
252,67428
253,319394
254,170064
255,322328
256,114046
257,115071
258,144377
259,160844
260,404919
261,93250
262,590288
263,142658
264,35981
265,65972
266,125469
267,113917
268,113758
269,315365
270,481403
271,186554
272,141707
273,178245
274,278296
275,177907
276,170192
277,123532
278,57886
279,164120
280,91314
281,148905
282,70728
283,191889
284,76510
285,70654
286,153264
287,130484
288,268350
289,205958
290,184349
291,83766
292,69015
293,597873
294,273340
295,288925
296,284706
297,96067
298,206382
299,23412
300,130425
301,87127
302,126202
303,41133
304,154894
305,90663
306,125469
307,142997
308,171545
309,193891
310,365444
311,109639
312,77182
313,774470
314,49392
315,99017
316,33870
317,87563
318,209995
319,1025735
320,59148
321,184504
322,89168
323,61630
324,49480
325,260567
326,340187
327,214598
328,16118
329,109724
330,98034
331,198195
332,130314
333,726978
334,309231
335,89814
336,155704
337,23663
338,43546
339,132152
340,161471
341,312810
342,232470
343,97224
344,98885
345,123185
346,26241
347,379105
348,160586
349,140667
350,201667
351,54883
352,220858
353,129139
354,161643
355,112028
356,86393
357,59599
358,10506
359,48245
360,109052
