Timestamp,Data
1,106624
2,258998
3,185979
4,163576
5,47044
6,106154
7,259565
8,65103
9,82778
10,319516
11,170193
12,57867
13,45077
14,96985
15,115205
16,95276
17,405954
18,59497
19,80063
20,135136
21,133666
22,168556
23,65998
24,321279
25,38578
26,291850
27,198107
28,18700
29,19219
30,86138
31,212212
32,105090
33,122652
34,109427
35,79972
36,92237
37,361411
38,258281
39,200030
40,147242
41,146097
42,49206
43,30397
44,87262
45,63736
46,158776
47,109346
48,174668
49,68988
50,127674
51,106745
52,173262
53,154172
54,185021
55,418782
56,58152
57,97682
58,128915
59,181973
60,128988
61,36188
62,250808
63,69977
64,68322
65,62423
66,230573
67,144313
68,163270
69,13211
70,159947
71,288911
72,102908
73,127908
74,44155
75,242855
76,113103
77,170464
78,16344
79,107042
80,120431
81,98790
82,92542
83,224092
84,102579
85,147227
86,105776
87,14485
88,405000
89,177249
90,31608
91,190905
92,134962
93,156918
94,540256
95,122851
96,49042
97,38940
98,197621
99,6962
100,94701
101,49837
102,82596
103,143660
104,283748
105,96248
106,82814
107,153796
108,274429
109,275895
110,34957
111,262408
112,85711
113,105039
114,212196
115,47230
116,287056
117,41329
118,136645
119,165939
120,116707
121,52071
122,204300
123,36372
124,107957
125,581128
126,153339
127,71643
128,236647
129,93387
130,103181
131,46710
132,179302
133,67965
134,118083
135,167656
136,277747
137,304214
138,139998
139,124708
140,256910
141,70408
142,41088
143,73753
144,52604
145,170520
146,283779
147,246148
148,932862
149,89326
150,135178
151,150673
152,84037
153,85535
154,122385
155,26230
156,433745
157,417565
158,168854
159,29978
160,69697
161,275806
162,89916
163,95041
164,364559
165,340508
166,279747
167,175846
168,204641
169,18394
170,32608
171,130748
172,430056
173,491352
174,164662
175,137140
176,228676
177,173793
178,158216
179,17785
180,165991
181,90709
182,314641
183,131981
184,45994
185,163264
186,158342
187,86486
188,123716
189,121299
190,99021
191,130656
192,125822
193,872820
194,143091
195,699944
196,117879
197,19364
198,761161
199,217626
200,284681
201,362447
202,440690
203,63036
204,498582
205,152476
206,183356
207,182678
208,106962
209,362710
210,85046
211,72490
212,113965
213,312144
214,322800
215,561183
216,84540
217,118106
218,447495
219,100270
220,100645
221,53102
222,202548
223,176268
224,196607
225,159859
226,257031
227,132365
228,200342
229,901602
230,96834
231,307212
232,308296
233,334998
234,89674
235,99518
236,125577
237,195745
238,924180
239,127162
240,61071
241,67916
242,100637
243,135624
244,78840
245,81952
246,121677
247,177981
248,67294
249,14522
250,8350
251,36682
252,24313
253,21574
254,136375
255,153117
256,13387
257,14690
258,35098
259,130402
260,191176
261,72366
262,29212
263,90950
264,1243
265,14992
266,70540
267,118524
268,141872
269,93995
270,20022
271,11574
272,23806
273,59691
274,18915
275,101465
276,28627
277,71287
278,232853
279,66306
280,95037
281,52759
282,18518
283,125908
284,33445
285,91489
286,222343
287,54478
288,54885
289,60999
290,131929
291,138114
292,134481
293,192389
294,111439
295,56562
296,82267
297,147209
298,141187
299,161711
300,88856
301,49312
302,103057
303,58694
304,138096
305,178749
306,77836
307,195764
308,84469
309,11767
310,146990
311,59751
312,173585
313,116198
314,162453
315,7091
316,158533
317,115778
318,93790
319,17690
320,124054
321,160909
322,100602
323,35247
324,118296
325,33474
326,112653
327,314347
328,21557
329,142392
330,65138
331,135890
332,71301
333,15282
334,70484
335,71060
336,34082
337,266523
338,114232
339,135621
340,62777
341,254428
342,32131
343,146312
344,62603
345,88143
346,94100
347,89397
348,263241
349,673049
350,75598
351,18217
352,34178
353,153000
354,157856
355,161731
356,14690
357,86530
358,27429
359,48811
360,19325
