Timestamp,Data
1,56004
2,37523
3,56004
4,37523
5,24703
6,99764
7,24956
8,11220
9,20513
10,91158
11,130162
12,35069
13,30642
14,21912
15,19736
16,40789
17,6941
18,47101
19,21018
20,19789
21,21553
22,56922
23,8324
24,11608
25,34252
26,37430
27,7254
28,9844
29,13435
30,119413
31,25928
32,9483
33,5743
34,59051
35,12454
36,31150
37,8481
38,20560
39,3432
40,28997
41,4263
42,76038
43,26116
44,2442
45,68342
46,8873
47,3855
48,15213
49,19143
50,37245
51,61996
52,10670
53,5778
54,27353
55,75931
56,2877
57,5926
58,9966
59,6797
60,23107
61,9425
62,5122
63,19877
64,8912
65,21356
66,37683
67,33403
68,56966
69,22230
70,47471
71,12124
72,10158
73,12788
74,9343
75,6689
76,19443
77,5564
78,21887
79,49877
80,23574
81,37334
82,122889
83,24669
84,23360
85,21524
86,3188
87,175739
88,9501
89,12212
90,12931
91,13104
92,12852
93,38654
94,14975
95,113118
96,20757
97,18108
98,41457
99,15554
100,32096
101,4968
102,22515
103,73679
104,636941
105,3346
106,33385
107,174092
108,56952
109,2862
110,67080
111,6639
112,84540
113,59942
114,16261
115,28974
116,9107
117,13965
118,44014
119,30044
120,6002
121,249938
122,1
123,41420
124,522698
125,107921
126,120635
127,229232
128,25961
129,87552
130,141102
131,56018
132,91889
133,39524
134,189328
135,230684
136,121661
137,56331
138,126206
139,446237
140,103874
141,28154
142,111726
143,42517
144,160310
145,116349
146,273351
147,108522
148,100668
149,201041
150,143146
151,169895
152,142301
153,755053
154,153213
155,134832
156,121214
157,231200
158,65701
159,19135
160,47142
161,209276
162,63826
163,29269
164,203211
165,105953
166,189874
167,86772
168,111692
169,171791
170,7773
171,184477
172,84599
173,104090
174,80989
175,157365
176,166308
177,191429
178,192818
179,284283
180,101648
181,131352
182,244864
183,111064
184,534193
185,273928
186,112250
187,123417
188,130787
189,408210
190,342163
191,176360
192,297866
193,212950
194,186776
195,147062
196,173082
197,180705
198,563942
199,218011
200,284949
201,89205
202,59600
203,4634
204,215884
205,103432
206,237520
207,140885
208,158912
209,98532
210,109691
211,177275
212,279808
213,83359
214,246266
215,84728
216,197663
217,542542
218,228461
219,124187
220,215635
221,191039
222,104546
223,204222
224,269005
225,239010
226,238715
227,147386
228,45421
229,178508
230,767770
231,93522
232,151266
233,68157
234,137394
235,253080
236,278648
237,84623
238,41206
239,47238
240,122723
241,306433
242,122227
243,306433
244,122227
245,306433
246,208026
247,315377
248,260409
249,271023
250,60572
251,181786
252,767742
253,197662
254,168715
255,260850
256,154954
257,127019
258,447753
259,266945
260,182293
261,224124
262,159948
263,220743
264,115682
265,189213
266,115087
267,722671
268,150910
269,191873
270,237255
271,73040
272,160321
273,329125
274,229968
275,217914
276,149969
277,166003
278,1535695
279,84022
280,222081
281,150004
282,231456
283,604542
284,189990
285,230908
286,290971
287,411759
288,215039
289,277594
290,123981
291,274447
292,240689
293,306502
294,176544
295,106119
296,74310
297,247453
298,92670
299,78497
300,62287
301,111562
302,47579
303,607114
304,318907
305,30751
306,70861
307,208223
308,399348
309,241465
310,241886
311,188660
312,160831
313,369871
314,141968
315,265331
316,101095
317,104019
318,181230
319,242406
320,64855
321,233528
322,132603
323,239783
324,154953
325,199456
326,160924
327,167387
328,204892
329,180472
330,85583
331,291775
332,150994
333,1698356
334,227302
335,123424
336,247407
337,242868
338,24044
339,226303
340,190815
341,181770
342,403164
343,338632
344,185040
345,468487
346,125170
347,143369
348,181573
349,118997
350,253252
351,141169
352,182257
353,328144
354,164664
355,268946
356,321241
357,141790
358,142865
359,223476
360,203801
