Timestamp,Data
1,1
2,2
3,0
4,2
5,1
6,0
7,1
8,1
9,1
10,1
11,0
12,2
13,5
14,15
15,100
16,154
17,108
18,2076
19,71973
20,189983
21,428892
22,135197
23,108765
24,93025
25,258905
26,62923
27,94680
28,179669
29,376756
30,301742
31,257688
32,103419
33,138102
34,60944
35,158643
36,76489
37,95900
38,31747
39,9309
40,5817
41,189255
42,69438
43,166556
44,158120
45,252451
46,706917
47,160150
48,48118
49,88179
50,162905
51,241077
52,106965
53,163109
54,89011
55,111814
56,84722
57,116237
58,182688
59,16514
60,35402
61,985256
62,122071
63,197186
64,349856
65,258909
66,164757
67,197867
68,26342
69,180357
70,79674
71,76521
72,683319
73,132755
74,21145
75,123144
76,116311
77,111417
78,47316
79,170599
80,100050
81,136465
82,81118
83,64627
84,86700
85,53628
86,118305
87,107436
88,207723
89,103997
90,62456
91,90565
92,135600
93,213594
94,140983
95,66627
96,76470
97,245252
98,289825
99,117533
100,93436
101,47250
102,47921
103,170132
104,75744
105,36532
106,62799
107,55296
108,40374
109,223589
110,84017
111,183633
112,33655
113,14669
114,100221
115,51170
116,170267
117,85727
118,215282
119,88492
120,85265
121,290883
122,13
123,4
124,11565
125,60912
126,29424
127,41
128,2
129,37
130,82196
131,59532
132,13166
133,9864
134,49678
135,42684
136,84927
137,111457
138,16686
139,3443
140,146138
141,540892
142,31201
143,148467
144,3008
145,84149
146,31281
147,160142
148,3779
149,28972
150,78987
151,7818
152,145048
153,119648
154,484864
155,137829
156,52957
157,723296
158,297391
159,484740
160,90251
161,36562
162,237864
163,341338
164,287520
165,178255
166,334065
167,149383
168,180832
169,86927
170,129137
171,166159
172,162018
173,182893
174,100627
175,187753
176,104565
177,53664
178,32643
179,80932
180,238033
181,80500
182,39826
183,19845
184,12673
185,1
186,8
187,123119
188,173885
189,149428
190,97994
191,195079
192,314796
193,86029
194,185786
195,93424
196,210890
197,217353
198,78955
199,461441
200,201162
201,245975
202,216609
203,148603
204,129613
205,150251
206,102426
207,66413
208,162716
209,75911
210,122323
211,102184
212,144409
213,96001
214,85679
215,253043
216,194012
217,144841
218,398101
219,133173
220,68071
221,193262
222,140332
223,24757
224,91992
225,224607
226,146809
227,104284
228,191497
229,148815
230,28241
231,65878
232,53595
233,129493
234,345157
235,132652
236,246635
237,253246
238,21510
239,156022
240,77160
241,1006052
242,182847
243,107532
244,244681
245,344484
246,229924
247,497024
248,44471
249,64162
250,159428
251,122657
252,111061
253,49848
254,87140
255,338086
256,145056
257,464194
258,99989
259,73095
260,54732
261,24960
262,2
263,27
264,18
265,14
266,13
267,194
268,260
269,6699
270,6760
271,13952
272,14176
273,13211
274,31362
275,1679972
276,125423
277,195798
278,345059
279,134563
280,180172
281,192739
282,396742
283,299153
284,144828
285,144409
286,133645
287,118748
288,24303
289,37855
290,152633
291,137861
292,116593
293,873642
294,225848
295,96832
296,15707
297,23755
298,117994
299,287203
300,68216
301,29198
302,34123
303,9915
304,2008
305,2065
306,3509
307,911
308,7052
309,98242
310,525622
311,27861
312,100418
313,88011
314,287041
315,51377
316,185275
317,51304
318,49504
319,63816
320,700682
321,341546
322,122949
323,56722
324,255537
325,7446
326,41021
327,94199
328,47334
329,421155
330,135920
331,229352
332,460942
333,210207
334,113469
335,416722
336,331691
337,177090
338,164213
339,57280
340,160101
341,25040
342,58853
343,323029
344,71934
345,194436
346,729985
347,72854
348,69896
349,148471
350,393048
351,27618
352,95415
353,222040
354,174133
355,41184
356,119465
357,10606
358,85275
359,64686
360,153773
