Timestamp,Data
1,106079
2,106079
3,17186
4,129662
5,41790
6,66559
7,153295
8,184916
9,137159
10,115286
11,206738
12,81120
13,106825
14,37308
15,218603
16,380644
17,77392
18,85862
19,194209
20,13140
21,33120
22,70956
23,215966
24,11681
25,82012
26,178476
27,18520
28,22509
29,89516
30,124438
31,35182
32,126222
33,17274
34,32367
35,118639
36,291874
37,91292
38,17328
39,24246
40,56747
41,15048
42,11757
43,228353
44,25888
45,103320
46,21248
47,24034
48,37867
49,51815
50,38496
51,27192
52,235216
53,87954
54,130080
55,205999
56,398103
57,72347
58,39556
59,139524
60,209550
61,38070
62,78748
63,145161
64,10345
65,71139
66,147027
67,17328
68,89559
69,7490
70,46900
71,54212
72,105705
73,20956
74,47432
75,157548
76,102694
77,129781
78,167353
79,70954
80,149874
81,142981
82,224768
83,209378
84,376620
85,166187
86,72562
87,42357
88,190831
89,173544
90,170582
91,96893
92,8382
93,12583
94,92695
95,40927
96,14438
97,118701
98,37530
99,98195
100,193732
101,21731
102,65550
103,92954
104,17680
105,31643
106,8252
107,186427
108,184257
109,165761
110,19949
111,119176
112,31117
113,28592
114,142168
115,22163
116,31464
117,129216
118,11835
119,87833
120,91779
121,58172
122,3494
123,117979
124,85785
125,71522
126,117624
127,223002
128,49787
129,101660
130,184321
131,142788
132,190338
133,193681
134,47881
135,94017
136,43673
137,71446
138,67609
139,101368
140,153027
141,118726
142,138773
143,204928
144,124437
145,61498
146,71299
147,92590
148,77182
149,250878
150,172227
151,71179
152,55878
153,156756
154,189479
155,127479
156,24612
157,147017
158,73659
159,106412
160,208065
161,330773
162,109814
163,85399
164,74544
165,304638
166,97740
167,79252
168,169905
169,100176
170,111969
171,149370
172,107879
173,29940
174,320377
175,274175
176,463863
177,60388
178,119575
179,310803
180,162400
181,84691
182,26084
183,33159
184,191922
185,79582
186,135234
187,75269
188,96722
189,58886
190,195645
191,86154
192,69870
193,116217
194,53287
195,126669
196,531133
197,84520
198,65544
199,109603
200,87389
201,52673
202,62948
203,86637
204,95258
205,62837
206,50905
207,79839
208,214784
209,146538
210,95332
211,239167
212,152125
213,83672
214,57736
215,179777
216,151341
217,101095
218,201964
219,65212
220,78176
221,48131
222,75479
223,81265
224,10536
225,50849
226,36033
227,204547
228,101693
229,190880
230,200970
231,240077
232,162333
233,90021
234,62229
235,150279
236,146331
237,155574
238,116275
239,137289
240,74546
241,181424
242,0
243,181424
244,0
245,48862
246,1
247,390750
248,122972
249,296863
250,20952
251,8293
252,3
253,165079
254,4
255,1
256,23924
257,2
258,2
259,42958
260,228547
261,50242
262,39659
263,137005
264,165979
265,60257
266,567059
267,61469
268,28275
269,349417
270,201984
271,34522
272,204870
273,150338
274,165006
275,145787
276,85279
277,84640
278,280151
279,227887
280,29599
281,86954
282,141095
283,171152
284,60028
285,52241
286,106278
287,168319
288,168118
289,135579
290,88467
291,338843
292,219575
293,166299
294,40798
295,33277
296,85301
297,245867
298,64038
299,90073
300,210056
301,263221
302,189649
303,92714
304,127410
305,17121
306,40558
307,25795
308,72306
309,179367
310,108551
311,159552
312,120207
313,189054
314,94924
315,82352
316,124986
317,50897
318,181352
319,119788
320,137935
321,189630
322,179341
323,283673
324,82829
325,62116
326,21734
327,290431
328,189150
329,80211
330,170820
331,117932
332,99767
333,98453
334,240990
335,306761
336,229603
337,20059
338,15078
339,159387
340,199509
341,331197
342,47051
343,164292
344,115196
345,55398
346,83641
347,88700
348,134739
349,51965
350,256366
351,98662
352,172032
353,60595
354,79874
355,197281
356,240181
357,342477
358,127801
359,32701
360,25692
