Timestamp,Data
1,50187
2,30515
3,2817
4,84468
5,12074
6,121982
7,86102
8,3530
9,3064
10,8648
11,24016
12,7971
13,31345
14,19787
15,5588
16,10313
17,4259
18,49394
19,19556
20,7174
21,6947
22,10942
23,1327
24,10390
25,35996
26,8848
27,15876
28,29730
29,62810
30,6052
31,3904
32,19865
33,7852
34,52848
35,24379
36,12776
37,7824
38,2852
39,2356
40,3532
41,3057
42,18248
43,43638
44,12548
45,11002
46,4447
47,8963
48,9842
49,60732
50,58485
51,20549
52,47026
53,12904
54,51983
55,21932
56,13122
57,434100
58,44416
59,9528
60,27616
61,18931
62,18376
63,10827
64,7640
65,13958
66,131312
67,16296
68,62739
69,31234
70,16914
71,14404
72,14975
73,11888
74,36497
75,145644
76,38261
77,37648
78,101976
79,124193
80,64591
81,4556
82,140881
83,71253
84,53955
85,90414
86,40761
87,203755
88,133009
89,89313
90,75562
91,10918
92,8406
93,38470
94,19129
95,72976
96,73061
97,155906
98,125917
99,19795
100,35473
101,17059
102,335790
103,80745
104,94069
105,201470
106,23265
107,50796
108,52852
109,27518
110,155463
111,108678
112,100506
113,94182
114,147097
115,7138
116,95199
117,32155
118,31398
119,10365
120,426649
121,72302
122,41943
123,176900
124,15794
125,51413
126,2804
127,35664
128,8140
129,44405
130,161272
131,18840
132,97239
133,20930
134,134851
135,17228
136,84021
137,41700
138,393103
139,171696
140,17231
141,74219
142,21984
143,73085
144,373349
145,82136
146,59753
147,86401
148,316750
149,26963
150,28737
151,58089
152,69498
153,27945
154,16295
155,142515
156,67780
157,51020
158,80597
159,215346
160,57079
161,263150
162,324015
163,62537
164,22044
165,111441
166,88701
167,170298
168,147555
169,96435
170,57651
171,21291
172,27111
173,83057
174,26945
175,85489
176,206798
177,73078
178,124356
179,180659
180,127047
181,17129
182,116771
183,131731
184,15030
185,137852
186,17590
187,110596
188,25539
189,34803
190,82714
191,37441
192,14651
193,19899
194,68815
195,377167
196,85616
197,4032
198,21612
199,2831
200,12026
201,21572
202,148339
203,14364
204,14845
205,125757
206,155970
207,41562
208,67268
209,63776
210,84837
211,74380
212,53929
213,46854
214,45101
215,38121
216,50629
217,16332
218,106844
219,15684
220,35935
221,3515
222,19026
223,13120
224,6684
225,27495
226,7616
227,8361
228,77710
229,8983
230,14355
231,12426
232,28648
233,6097
234,22236
235,115763
236,49260
237,72044
238,9203
239,1669
240,24096
241,29838
242,122255
243,15825
244,56655
245,12010
246,411469
247,124456
248,341193
249,103296
250,20458
251,37532
252,19291
253,5122
254,29138
255,52195
256,148683
257,106143
258,231
259,87464
260,3
261,0
262,60704
263,15678
264,69944
265,84252
266,103965
267,104191
268,265844
269,106428
270,157379
271,119442
272,98245
273,922947
274,64706
275,636021
276,84550
277,86756
278,52390
279,247599
280,285649
281,293950
282,90119
283,132975
284,52246
285,89063
286,62697
287,131240
288,48649
289,773621
290,28338
291,19014
292,74806
293,261061
294,193398
295,47629
296,113048
297,100374
298,110984
299,91470
300,80439
301,86905
302,289099
303,125105
304,19641
305,53699
306,179311
307,182285
308,103238
309,151699
310,24186
311,71910
312,185102
313,9025
314,68165
315,44479
316,118367
317,68461
318,86630
319,207081
320,188221
321,85588
322,144624
323,284100
324,142685
325,20794
326,37096
327,73231
328,77400
329,122056
330,105817
331,44581
332,152998
333,15087
334,106753
335,58102
336,32888
337,68576
338,114880
339,7788
340,386697
341,53062
342,26580
343,109981
344,152099
345,455360
346,23146
347,99056
348,31265
349,114634
350,15026
351,261819
352,97743
353,81602
354,87390
355,565683
356,174866
357,221375
358,93540
359,164298
360,558864
