Timestamp,Data
1,5
2,3
3,8128
4,3
5,1
6,3
7,1
8,4059
9,1
10,1
11,208
12,639
13,1
14,4
15,2
16,22131
17,3
18,4
19,4
20,16534
21,2
22,2
23,3
24,3
25,4249
26,3
27,2
28,22842
29,2
30,3
31,4
32,4
33,4754
34,5
35,3
36,13847
37,1
38,3
39,2
40,2
41,24211
42,3
43,1
44,60
45,1
46,3
47,1
48,110208
49,8
50,5
51,7
52,1
53,4
54,2
55,6
56,7
57,12
58,14
59,3
60,6
61,2
62,20
63,6
64,5
65,2
66,18
67,4
68,2
69,2
70,3
71,70
72,3
73,3
74,8
75,1
76,1
77,2
78,3
79,123
80,4
81,5
82,22
83,4
84,4
85,5
86,31735
87,1
88,2
89,7
90,4
91,4
92,1
93,4
94,4
95,3
96,1
97,7
98,5
99,25
100,67042
101,116273
102,25181
103,14416
104,29503
105,79330
106,43324
107,66925
108,92815
109,18976
110,65058
111,317461
112,109725
113,57477
114,73043
115,71327
116,36172
117,99062
118,198536
119,163525
120,151264
121,147930
122,76162
123,147930
124,76162
125,105481
126,30192
127,47533
128,158479
129,63228
130,85372
131,87784
132,13613
133,129949
134,25733
135,90436
136,20526
137,84861
138,77807
139,65165
140,12898
141,46550
142,92920
143,57341
144,32591
145,125653
146,119633
147,119049
148,72997
149,89748
150,68450
151,138343
152,147041
153,52718
154,158359
155,188038
156,157803
157,64494
158,196541
159,279131
160,80249
161,188478
162,107812
163,120193
164,51686
165,73944
166,82763
167,216548
168,111269
169,66974
170,125543
171,94467
172,49828
173,88757
174,134372
175,107583
176,160163
177,232740
178,87200
179,123432
180,73196
181,96418
182,225306
183,148513
184,79650
185,112878
186,81021
187,154774
188,53893
189,124146
190,103354
191,89194
192,94945
193,64318
194,19105
195,221082
196,38553
197,50978
198,180614
199,302910
200,130579
201,47546
202,35089
203,217585
204,83855
205,163078
206,278169
207,55694
208,42116
209,172939
210,9605
211,64363
212,14242
213,255804
214,122001
215,15200
216,188045
217,26229
218,17337
219,23869
220,90753
221,34033
222,67858
223,94640
224,100086
225,19203
226,77355
227,101232
228,37050
229,53704
230,183434
231,74933
232,66919
233,53336
234,88193
235,6822
236,16728
237,74197
238,12809
239,79671
240,8884
241,40799
242,127006
243,40799
244,127006
245,40799
246,127006
247,11396
248,86414
249,153616
250,45700
251,195458
252,193575
253,38462
254,191080
255,242368
256,224256
257,68238
258,211559
259,10640
260,115290
261,86911
262,89739
263,47331
264,171841
265,53840
266,128851
267,28551
268,47987
269,16265
270,161313
271,123028
272,154323
273,35841
274,208903
275,268982
276,89535
277,78871
278,170285
279,133126
280,35503
281,321948
282,226697
283,125097
284,16148
285,303385
286,119637
287,29579
288,123116
289,189046
290,114083
291,245707
292,33744
293,36697
294,16071
295,13518
296,218267
297,139803
298,24742
299,154810
300,26153
301,112412
302,11231
303,48182
304,34769
305,236035
306,321008
307,24003
308,97241
309,44691
310,72754
311,158220
312,74067
313,148465
314,122686
315,115630
316,46773
317,43597
318,136047
319,123409
320,117973
321,121965
322,123977
323,248829
324,110950
325,66557
326,431495
327,233098
328,148469
329,59007
330,55317
331,32399
332,161485
333,269754
334,234825
335,237195
336,120938
337,196527
338,255084
339,216356
340,258813
341,86691
342,158793
343,63129
344,56896
345,112328
346,212871
347,53316
348,204747
349,249600
350,218956
351,117395
352,29398
353,29860
354,131995
355,186222
356,18869
357,12869
358,20385
359,45285
360,284879
