Timestamp,Data
1,109229
2,21918
3,109229
4,21918
5,5429
6,70958
7,533550
8,149647
9,66690
10,150840
11,110999
12,107806
13,24888
14,65140
15,108263
16,87181
17,57519
18,65038
19,466547
20,116714
21,206931
22,115570
23,257550
24,83284
25,44507
26,23999
27,86139
28,19802
29,249022
30,44180
31,59526
32,121096
33,107288
34,41097
35,74305
36,58445
37,20859
38,34442
39,36960
40,29994
41,28048
42,20416
43,30573
44,48787
45,92928
46,65431
47,45247
48,80255
49,34641
50,121486
51,25277
52,9579
53,75233
54,395808
55,8593
56,43557
57,4160
58,33764
59,172445
60,345471
61,2359
62,14203
63,45371
64,2611
65,219749
66,33840
67,110998
68,199289
69,22539
70,7797
71,85136
72,33701
73,231248
74,7172
75,32768
76,80419
77,61734
78,13585
79,48522
80,19467
81,4216
82,23099
83,41046
84,47785
85,17893
86,26580
87,24582
88,56787
89,8194
90,169983
91,18830
92,5871
93,51868
94,34419
95,64419
96,23028
97,11724
98,116162
99,404991
100,50077
101,35565
102,89471
103,34422
104,65019
105,201176
106,155180
107,172664
108,30614
109,25749
110,75905
111,94063
112,6366
113,11846
114,166950
115,72940
116,20150
117,94223
118,10121
119,33832
120,21869
121,43891
122,107035
123,43891
124,107035
125,4471
126,169220
127,163378
128,212822
129,11773
130,69236
131,59015
132,173671
133,210147
134,36596
135,24791
136,153868
137,45338
138,47154
139,27385
140,191457
141,270
142,8848
143,29427
144,98779
145,12758
146,31208
147,21969
148,73987
149,71636
150,8021
151,47129
152,44173
153,51471
154,12146
155,73365
156,99417
157,3662
158,60404
159,152041
160,40867
161,8365
162,13017
163,28890
164,19493
165,17064
166,30942
167,16979
168,6486
169,6674
170,23726
171,8440
172,10707
173,4670
174,1365
175,5093
176,17222
177,15035
178,62573
179,25016
180,4840
181,5990
182,25828
183,39119
184,10200
185,15827
186,21607
187,2170
188,23589
189,2880
190,25723
191,79719
192,123868
193,32361
194,171372
195,101968
196,81767
197,135886
198,344584
199,87006
200,14478
201,99882
202,186852
203,136724
204,113897
205,98990
206,117099
207,249864
208,219237
209,151780
210,202829
211,171521
212,24375
213,256304
214,180055
215,124682
216,15229
217,195679
218,19310
219,163495
220,143197
221,124245
222,74336
223,54417
224,14554
225,99728
226,145434
227,104566
228,81126
229,154051
230,73599
231,36758
232,58763
233,45967
234,60410
235,71621
236,48304
237,24068
238,243489
239,25975
240,82102
241,68476
242,114853
243,88023
244,132148
245,133430
246,14550
247,18342
248,157352
249,99072
250,36838
251,127208
252,72241
253,47705
254,47109
255,30942
256,32354
257,18170
258,103507
259,51109
260,52871
261,87881
262,503317
263,227032
264,68885
265,71012
266,177854
267,28515
268,125883
269,62554
270,152416
271,84636
272,28896
273,83690
274,358560
275,82209
276,354029
277,329660
278,271057
279,34881
280,193033
281,140778
282,69205
283,53161
284,42973
285,118431
286,155321
287,72236
288,21380
289,60082
290,38173
291,13513
292,72133
293,544670
294,92718
295,28856
296,81592
297,152407
298,61541
299,21221
300,36779
301,139769
302,79544
303,82629
304,351348
305,119282
306,193103
307,10307
308,648155
309,61839
310,194786
311,71479
312,173215
313,98903
314,109796
315,86021
316,193272
317,72092
318,121067
319,101318
320,212006
321,26725
322,85053
323,41466
324,189516
325,77410
326,110817
327,175100
328,168100
329,40457
330,29967
331,350147
332,92622
333,191595
334,238676
335,67378
336,321547
337,73603
338,57693
339,14438
340,96993
341,16781
342,119415
343,125274
344,33967
345,79345
346,12732
347,12233
348,2540
349,7309
350,17364
351,33977
352,33716
353,161917
354,53194
355,87949
356,16928
357,59970
358,276712
359,28388
360,215053
